Peak Method: Poly Fit
File Time(Hrs) PeakHeight_E1_30Hz PeakHeight_E1_100Hz Norm_E1_30Hz Norm_E1_100Hz NormalizedRatio_E1 KDM_E1
156 0.0 0.11404330826553633 0.24810568229349883 0.4963200306723004 0.6503820187649637 1.3104085641757708 1.2687044784968653
157 0.0 0.11297963882316253 0.24103083523868918 0.4916909081197088 0.6318360779085296 1.2850269701442203 1.2494736157326236
158 0.0 0.11258380674553337 0.23864930397257922 0.4899682345854357 0.6255931531262903 1.276803492486829 1.2431509731957515
159 0.0 0.11261791186734627 0.23867519766918122 0.49011666113813485 0.6256610306312052 1.2765553188465641 1.2429594541868485
160 0.0 0.11304195848060772 0.24007266411263117 0.4919621252105237 0.6293243366798433 1.2792129808987607 1.2450082403344849
161 0.0 0.11304797237426101 0.23334978480852442 0.4919882978630699 0.6117010409403055 1.2433243709193955 1.216931955158738
162 0.0 0.1122312853949552 0.23171886773798178 0.48843405068466517 0.6074257695036643 1.243618803095734 1.2171659488319406
163 0.0 0.11446340606562444 0.2290788571090161 0.49814830938673077 0.6005052692291221 1.2054748714662962 1.1863316368956747
164 0.0 0.11210051968737389 0.2314827609970962 0.4878649542511723 0.6068068414026968 1.2438008430716023 1.2173105904870385
165 0.0 0.11020903062672005 0.22915953327810712 0.4796331349285148 0.6007167530179438 1.2524504861564152 1.2241563023986353
166 0.0 0.11095544406271074 0.2315410237179094 0.48288154945698974 0.606959570778465 1.2569533283286627 1.2276992839005172
167 0.0 0.1110901908868982 0.22663226082977417 0.48346797183398704 0.5940917836028079 1.2288131132020608 1.2053228346932443
168 0.0 0.10976894884879584 0.22879132006255531 0.47771788531992665 0.5997515221846442 1.255451262376312 1.2265189823762117
169 0.0 0.11071953385362576 0.22642459150392824 0.48185486087710094 0.5935474010875399 1.2317970602333024 1.2077223456948827
170 0.0 0.10989381882973248 0.22535818452479361 0.4782613233673763 0.590751931360675 1.2352074117163958 1.2104569003158254
